PDB	Labels	Predictions
2are	3.28	3.78
2oag	8.47	9.59
2jbj	9.70	9.57
2pwd	4.40	6.15
2pwg	4.82	5.79
2oym	5.00	5.83
2hzy	7.39	6.02
2ihj	4.59	5.51
2ojg	5.64	8.10
2hzl	6.57	4.70
2ovv	7.92	8.69
2nta	4.80	5.95
2qu6	8.52	9.35
2pog	9.54	8.87
2o4j	10.10	10.51
3b92	8.00	7.25
2p98	6.19	7.21
2z4b	9.36	9.92
2jj3	9.55	8.88
2h15	5.67	9.07
2pov	7.12	8.77
2pow	7.20	8.43
2nmx	5.57	6.84
1vso	4.72	7.74
2p95	9.37	9.31
2p16	10.10	8.52
2flr	6.10	8.09
2pgz	5.74	6.81
2bys	9.52	7.45
2gkl	5.35	5.16
2nsl	4.68	5.30
2nsj	4.79	5.30
2c92	5.68	6.96
2c94	6.82	7.32
2nnq	8.70	6.93
2psv	7.24	9.72
2cem	7.92	9.95
2cen	8.30	10.13
2q54	9.01	9.12
2b3f	6.03	4.29
2bbf	5.10	5.96
2e2r	8.26	6.13
2gz2	5.22	5.95
2hr6	4.92	5.32
2idz	9.40	5.06
2ihk	4.16	5.51
2jff	3.62	3.94
2oiq	4.94	6.52
2otz	3.63	4.13
2ou0	3.23	4.01
2pjo	0.05	1.37
2pzv	3.87	3.62
2q88	5.80	3.46
2q89	6.30	4.40
2qeh	8.62	7.86
2qvu	6.44	5.47
2r3d	-0.15	1.31
2r5p	8.48	10.56
2rde	7.01	7.40
2v8q	4.61	5.59
3b50	7.55	5.78
3bgq	7.96	8.13
3bgz	6.26	7.03
2v8y	5.71	8.37
2jgb	5.61	5.31
1gja	5.42	6.43
1swk	12.00	12.70
1toi	4.05	4.84
1iup	2.54	3.86
1tog	3.22	4.84
1uto	2.27	2.26
1ukb	3.19	3.89
2cjp	3.10	4.02
1vot	6.60	8.21
2fx6	3.70	4.32
2c1q	13.00	10.53
2e2p	4.74	5.63
2epn	7.22	6.93
2i2c	4.70	5.42
2j4k	4.85	4.25
2jdu	6.72	6.80
2jdy	4.37	6.82
2jke	4.23	4.59
2p3t	11.30	8.92
2p4y	9.00	9.13
2p7g	6.53	6.13
2pqc	5.74	7.38
2q6m	6.29	7.19
2q8z	5.68	6.34
2qbq	7.44	7.98
2qbr	6.33	6.98
2qdt	5.19	5.47
2qhy	7.48	9.26
2qhz	7.28	9.64
2qi1	7.30	9.17
2qi3	10.20	10.96
2qi4	10.44	10.81
2qi5	10.85	11.04
2qi6	10.57	10.20
2qmg	9.15	8.67
2qnq	6.11	8.36
2qrl	4.00	4.09
2qry	8.64	5.36
2r6w	9.36	9.02
2r75	6.15	6.51
2reg	5.57	3.64
2rkd	2.72	4.12
2uwl	8.40	8.54
2uwp	6.81	9.03
2uy4	4.68	6.73
2v2c	3.41	3.22
2v77	5.06	5.93
2v7t	7.48	5.92
2v7u	5.90	6.01
2v7v	6.66	4.99
2vhw	5.09	5.99
2vkm	8.74	8.80
2vmd	3.02	3.44
2vpn	6.72	2.74
2vuk	3.82	4.73
2vw5	8.52	6.05
2w26	9.40	7.84
2zmm	7.60	7.52
2zn7	7.89	7.95
3b3c	3.98	6.22
3b7r	7.70	7.21
3bex	5.57	2.76
3bl0	6.92	7.82
3brn	8.70	5.73
3bu1	8.15	4.33
3bxe	5.48	4.69
3c2f	2.00	5.12
3c2o	3.35	3.06
3c2r	3.11	3.43
3c7i	5.64	8.04
3ccw	7.87	9.04
3ccz	7.29	9.39
3cd7	7.84	8.89
3czv	7.80	8.34
3d2r	5.48	5.46
3d51	4.15	4.53
3d83	8.36	8.18
3ddg	6.00	6.41
3dp4	7.37	5.99
3e92	8.00	8.00
3eko	6.70	6.82
3ekr	5.55	6.64
3ene	6.24	6.95
3eqr	8.70	8.56
3f8c	7.68	7.03
3fat	7.64	3.92
