PDB	Labels	Predictions
2are	3.28	4.92
2oag	8.47	7.49
2jbj	9.70	6.77
2pwd	4.40	5.70
2pwg	4.82	6.10
2oym	5.00	6.56
2hzy	7.39	5.89
2ihj	4.59	6.25
2ojg	5.64	6.76
2hzl	6.57	5.01
2ovv	7.92	7.62
2nta	4.80	6.45
2qu6	8.52	7.72
2pog	9.54	7.92
2o4j	10.10	8.51
3b92	8.00	6.39
2p98	6.19	7.09
2z4b	9.36	8.14
2jj3	9.55	8.30
2h15	5.67	7.39
2pov	7.12	7.64
2pow	7.20	7.54
2nmx	5.57	7.08
1vso	4.72	6.59
2p95	9.37	7.82
2p16	10.10	7.77
2flr	6.10	7.16
2pgz	5.74	6.93
2bys	9.52	6.88
2gkl	5.35	4.65
2nsl	4.68	5.42
2nsj	4.79	5.20
2c92	5.68	6.39
2c94	6.82	6.43
2nnq	8.70	7.97
2psv	7.24	9.23
2cem	7.92	8.95
2cen	8.30	8.89
2q54	9.01	7.88
2b3f	6.03	5.52
2bbf	5.10	6.54
2e2r	8.26	6.86
2gz2	5.22	4.94
2hr6	4.92	4.96
2idz	9.40	5.33
2ihk	4.16	5.55
2jff	3.62	5.88
2oiq	4.94	7.01
2otz	3.63	3.67
2ou0	3.23	3.36
2pjo	0.05	3.97
2pzv	3.87	4.42
2q88	5.80	5.23
2q89	6.30	5.61
2qeh	8.62	6.72
2qvu	6.44	5.02
2r3d	-0.15	4.63
2r5p	8.48	8.06
2rde	7.01	5.56
2v8q	4.61	5.39
3b50	7.55	6.06
3bgq	7.96	7.11
3bgz	6.26	6.45
2v8y	5.71	6.42
2jgb	5.61	5.14
1gja	5.42	6.10
1swk	12.00	7.47
1toi	4.05	4.58
1iup	2.54	4.10
1tog	3.22	4.55
1uto	2.27	3.56
1ukb	3.19	4.43
2cjp	3.10	5.85
1vot	6.60	6.08
2fx6	3.70	4.40
2c1q	13.00	7.18
2e2p	4.74	4.97
2epn	7.22	5.56
2i2c	4.70	5.75
2j4k	4.85	6.01
2jdu	6.72	4.74
2jdy	4.37	4.63
2jke	4.23	5.41
2p3t	11.30	7.85
2p4y	9.00	7.35
2p7g	6.53	6.68
2pqc	5.74	6.77
2q6m	6.29	6.47
2q8z	5.68	5.51
2qbq	7.44	6.90
2qbr	6.33	6.60
2qdt	5.19	5.27
2qhy	7.48	8.73
2qhz	7.28	8.27
2qi1	7.30	8.99
2qi3	10.20	9.08
2qi4	10.44	9.75
2qi5	10.85	9.52
2qi6	10.57	9.20
2qmg	9.15	8.09
2qnq	6.11	6.88
2qrl	4.00	4.65
2qry	8.64	6.82
2r6w	9.36	7.71
2r75	6.15	5.11
2reg	5.57	5.20
2rkd	2.72	4.38
2uwl	8.40	7.47
2uwp	6.81	6.69
2uy4	4.68	5.70
2v2c	3.41	4.63
2v77	5.06	6.36
2v7t	7.48	6.54
2v7u	5.90	6.47
2v7v	6.66	5.64
2vhw	5.09	5.76
2vkm	8.74	7.86
2vmd	3.02	4.06
2vpn	6.72	5.07
2vuk	3.82	5.08
2vw5	8.52	6.94
2w26	9.40	7.12
2zmm	7.60	7.04
2zn7	7.89	6.70
3b3c	3.98	5.75
3b7r	7.70	6.84
3bex	5.57	6.01
3bl0	6.92	6.90
3brn	8.70	5.26
3bu1	8.15	4.77
3bxe	5.48	5.05
3c2f	2.00	5.14
3c2o	3.35	4.99
3c2r	3.11	4.88
3c7i	5.64	6.68
3ccw	7.87	7.51
3ccz	7.29	7.65
3cd7	7.84	7.72
3czv	7.80	6.42
3d2r	5.48	5.13
3d51	4.15	5.36
3d83	8.36	7.26
3ddg	6.00	5.85
3dp4	7.37	6.12
3e92	8.00	7.31
3eko	6.70	5.36
3ekr	5.55	6.35
3ene	6.24	7.12
3eqr	8.70	7.95
3f8c	7.68	6.95
3fat	7.64	5.65
