PDB	Labels	Predictions
4fud	6.35	5.52
4fue	7.23	7.07
4fu7	6.20	5.93
4fu8	5.23	5.06
4fu9	6.20	6.25
4fub	6.21	6.58
4fuc	7.40	6.44
4fsm	7.62	6.31
4fsw	4.76	5.71
4ft5	7.56	7.61
4fsn	7.70	7.32
4fsz	6.97	6.27
4ft7	8.87	7.49
4ft0	7.11	7.07
4ft9	7.69	6.78
4fta	7.39	7.07
4ftc	7.63	6.71
4fsq	8.80	7.74
4fsr	7.94	7.67
4fst	8.28	7.68
4fw3	7.23	7.35
4fw4	8.08	6.95
4fw5	7.48	7.10
4fw6	7.70	7.40
4fw7	7.13	6.91
4fux	6.00	6.98
4fuy	6.09	7.47
4fv0	5.59	7.10
4fv1	7.08	7.78
4fv2	7.68	7.62
4fv3	7.74	7.29
4ev4	7.40	6.60
4fv5	7.70	7.77
4fv7	7.57	8.06
4fv8	7.82	7.68
4fv9	6.72	7.49
4fx3	8.07	6.47
4ek4	4.48	5.85
4ek5	6.09	6.17
4fkg	4.67	6.08
4fki	4.23	6.30
4ek6	6.04	6.63
4fjk	6.55	6.34
4ek8	7.11	6.35
3sw4	6.02	6.43
3sw7	6.64	6.94
4fko	6.11	7.01
4fkp	6.54	6.68
4fkq	6.28	6.53
4fkr	6.64	7.24
4fks	6.28	7.01
4fkt	5.97	6.79
4fku	7.01	5.69
4fkv	6.60	7.23
4fkw	7.33	7.12
